date,amount,price,sid,symbol,value
2023-05-05 10:45:00+00:00,122300.73612513239,20764.0,2,Bitstamp,-2539452484.902249
2023-05-05 10:46:00+00:00,-169270.2126199763,29104.4,0,Kraken,4926507976.176838
2023-05-05 10:46:00+00:00,-1647.2980328390404,21175.57,1,Coinbase,34882474.8052454
2023-05-05 10:46:00+00:00,170917.5106528153,20764.0,2,Bitstamp,-3548931191.195057
2023-05-05 10:47:00+00:00,-236616.32105108554,29112.8,0,Kraken,6888563631.496043
2023-05-05 10:47:00+00:00,-2302.6945743852557,21175.57,1,Coinbase,48760870.14851519
2023-05-05 10:47:00+00:00,238919.0156254708,20764.0,2,Bitstamp,-4960914440.447276
2023-05-05 10:48:00+00:00,-330851.6240259813,29113.099999999995,0,Kraken,9632116415.430794
2023-05-05 10:48:00+00:00,-3219.770454493264,21175.57,1,Coinbase,68180474.64305392
2023-05-05 10:48:00+00:00,334071.3944804745,20764.0,2,Bitstamp,-6936658434.992573
2023-05-05 10:49:00+00:00,-462622.0052038075,29122.7,0,Kraken,13472801870.948925
2023-05-05 10:49:00+00:00,-4502.128917573893,21175.57,1,Coinbase,95335146.0431102
2023-05-05 10:49:00+00:00,467124.1341213814,20764.0,2,Bitstamp,-9699365520.896362
2023-05-05 10:50:00+00:00,-647085.169621399,29130.299999999996,0,Kraken,18849785116.62224
2023-05-05 10:50:00+00:00,-6297.281196129625,21175.57,1,Coinbase,133348518.7783266
2023-05-05 10:50:00+00:00,653382.4508175286,20764.0,2,Bitstamp,-13566833208.775166
2023-05-05 10:51:00+00:00,-905334.5692408808,29131.4,0,Kraken,26373663470.383797
2023-05-05 10:51:00+00:00,-8810.50382042036,21175.57,1,Coinbase,186567440.38457873
2023-05-05 10:51:00+00:00,914145.0730613011,20764.0,2,Bitstamp,-18981308297.044857
2023-05-05 10:52:00+00:00,-1266697.8727118568,29114.999999999996,0,Kraken,36879908564.00571
2023-05-05 10:52:00+00:00,-12327.206787435454,21175.57,1,Coinbase,261035630.2318146
2023-05-05 10:52:00+00:00,1279025.0794992922,20764.0,2,Bitstamp,-26557676750.723305
2023-05-05 10:53:00+00:00,-1771308.445985174,29114.999999999996,0,Kraken,51571645404.85834
2023-05-05 10:53:00+00:00,-17237.958607480163,21175.57,1,Coinbase,365023599.1497987
2023-05-05 10:53:00+00:00,1788546.4045926542,20763.999999999996,2,Bitstamp,-37137377544.96187
2023-05-05 10:54:00+00:00,-2476939.1963225673,29104.099999999995,0,Kraken,72089086063.69162
2023-05-05 10:54:00+00:00,-24104.991672247183,21175.57,1,Coinbase,510436938.50508726
2023-05-05 10:54:00+00:00,2501044.1879948145,20764.0,2,Bitstamp,-51931681519.52433
2023-05-05 10:55:00+00:00,-3462382.623369734,29103.100000000002,0,Kraken,100766067726.19171
2023-05-05 10:55:00+00:00,-33695.09611958661,21175.57,1,Coinbase,713512866.5370346
2023-05-05 10:55:00+00:00,3496077.7194893206,20764.0,2,Bitstamp,-72592557767.47626
2023-05-05 10:56:00+00:00,-4839716.913163491,29114.9,0,Kraken,140907873955.06372
2023-05-05 10:56:00+00:00,-47098.99058525264,21175.57,1,Coinbase,997347972.0673583
2023-05-05 10:56:00+00:00,4886815.903748743,20764.0,2,Bitstamp,-101469845425.4389
2023-05-05 10:57:00+00:00,-6767677.122611437,29116.3,0,Kraken,197049717405.09137
2023-05-05 10:57:00+00:00,-65861.44743609661,21175.57,1,Coinbase,1394653690.4843843
2023-05-05 10:57:00+00:00,6833538.570047534,20764.000000000004,2,Bitstamp,-141891594868.467
2023-05-05 10:58:00+00:00,-9464115.532060068,29105.6,0,Kraken,275458761029.9275
2023-05-05 10:58:00+00:00,-92102.55400059558,21175.57,1,Coinbase,1950324079.4183917
2023-05-05 10:58:00+00:00,9556218.086060666,20764.0,2,Bitstamp,-198425312338.96365
2023-05-05 10:59:00+00:00,-13230064.665413698,29110.3,0,Kraken,385131151429.59235
2023-05-05 10:59:00+00:00,-128751.88824036065,21175.57,1,Coinbase,2726394622.0659337
2023-05-05 10:59:00+00:00,13358816.553654058,20764.0,2,Bitstamp,-277382466920.0729
2023-05-05 11:00:00+00:00,-18497520.42144941,29121.2,0,Kraken,538669991697.1126
2023-05-05 11:00:00+00:00,-180013.53298387304,21175.57,1,Coinbase,3811889168.647312
2023-05-05 11:00:00+00:00,18677533.954433285,20764.0,2,Bitstamp,-387820315029.8527
2023-05-05 11:01:00+00:00,-25871789.456636075,29121.4,0,Kraken,753422729482.4818
2023-05-05 11:01:00+00:00,-251778.19073001295,21175.57,1,Coinbase,5331546702.27674
2023-05-05 11:01:00+00:00,26123567.647366088,20764.0,2,Bitstamp,-542429758629.9094
2023-05-05 11:02:00+00:00,-36186150.252963,29121.3,0,Kraken,1053787737361.6113
